secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag,strike,dte,mid_price,bid_ask_spread,abs_delta,delta_distance_50,dte_distance_30
145765,2025-05-20,VIXY 250620C25000,1,2025-06-20,2024-12-19,C,25000,24.0,28.0,0,0,1.38393,0.974977,0.002991,0.816023,-6.12259,165671067,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,25.0,31,26.0,4.0,0.974977,0.474977,1
145765,2025-05-20,VIXY 250620C41000,1,2025-06-20,2025-05-12,C,41000,8.4,11.3,0,2,0.363994,0.983176,0.00945,0.571081,-1.074987,165457441,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,41.0,31,9.850000000000001,2.9000000000000004,0.983176,0.48317600000000005,1
145765,2025-05-20,VIXY 250620C40000,1,2025-06-20,2025-05-02,C,40000,9.4,12.3,0,13,0.401654,0.984339,0.008116,0.535503,-1.103385,165457440,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,40.0,31,10.850000000000001,2.9000000000000004,0.984339,0.48433899999999996,1
145765,2025-05-20,VIXY 250620C39000,1,2025-06-20,2024-11-25,C,39000,10.4,13.3,0,11,0.440088,0.985354,0.007052,0.500417,-1.130685,165457439,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,39.0,31,11.850000000000001,2.9000000000000004,0.985354,0.48535399999999995,1
145765,2025-05-20,VIXY 250620P52000,1,2025-06-20,2025-05-20,P,52000,4.2,4.9,1,74,0.661587,-0.507355,0.040601,5.888092,-22.79861,165479817,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,52.0,31,4.550000000000001,0.7000000000000002,0.507355,0.007355,1
145765,2025-05-20,VIXY 250620P51000,1,2025-06-20,2025-05-19,P,51000,3.3,4.7,0,40,0.663891,-0.467158,0.040331,5.871747,-22.82627,165479816,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,51.0,31,4.0,1.4000000000000004,0.467158,0.03284199999999998,1
145765,2025-05-20,VIXY 250620P53000,1,2025-06-20,2025-05-19,P,53000,5.1,6.0,0,11,0.729436,-0.534637,0.036691,5.865206,-25.01842,165479818,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,53.0,31,5.55,0.9000000000000004,0.534637,0.03463700000000003,1
145765,2025-05-20,VIXY 250620P54000,1,2025-06-20,2025-05-14,P,54000,5.4,7.7,0,5,0.792409,-0.556813,0.03356,5.826615,-26.97813,165479819,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,54.0,31,6.550000000000001,2.3,0.556813,0.056813,1
145765,2025-05-20,VIXY 250620P50000,1,2025-06-20,2025-05-20,P,50000,2.85,3.1,9,43,0.577427,-0.426778,0.045748,5.79393,-19.61071,165479815,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,50.0,31,2.975,0.25,0.426778,0.07322200000000001,1
145765,2025-05-20,VIXY 250620P55000,1,2025-06-20,2025-05-19,P,55000,6.6,7.4,0,70,0.755687,-0.596382,0.034505,5.708378,-25.19363,165479820,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,55.0,31,7.0,0.8000000000000007,0.596382,0.09638199999999997,1
145765,2025-05-20,VIXY 250620P49000,1,2025-06-20,2025-05-19,P,49000,1.5,2.85,0,23,0.51858,-0.374349,0.049231,5.600801,-17.04034,165457460,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,49.0,31,2.175,1.35,0.374349,0.125651,1
145765,2025-05-20,VIXY 250620P56000,1,2025-06-20,2025-05-20,P,56000,6.8,8.5,1,15,0.74797,-0.629774,0.033995,5.567921,-24.28156,166301118,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,56.0,31,7.65,1.7000000000000002,0.629774,0.12977399999999994,1
145765,2025-05-20,VIXY 250620P57000,1,2025-06-20,2025-05-13,P,57000,8.1,9.8,0,19,0.853332,-0.630132,0.029794,5.565738,-27.67954,166301119,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,57.0,31,8.95,1.700000000000001,0.630132,0.13013200000000003,1
145765,2025-05-20,VIXY 250620P58000,1,2025-06-20,2025-05-19,P,58000,8.7,11.0,0,23,0.884468,-0.647591,0.028276,5.471093,-28.18956,166301120,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,58.0,31,9.85,2.3000000000000007,0.647591,0.14759100000000003,1
145765,2025-05-20,VIXY 250620P48000,1,2025-06-20,2025-05-20,P,48000,1.6,2.5,4,78,0.571166,-0.333825,0.042915,5.375622,-18.02472,165457459,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,48.0,31,2.05,0.8999999999999999,0.333825,0.16617500000000002,1
145765,2025-05-20,VIXY 250620P61000,1,2025-06-20,2025-05-12,P,61000,11.3,13.4,0,17,0.923431,-0.704912,0.025181,5.079384,-27.24423,166301122,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,61.0,31,12.350000000000001,2.0999999999999996,0.704912,0.20491199999999998,1
145765,2025-05-20,VIXY 250620P60000,1,2025-06-20,2025-05-13,P,60000,9.4,12.8,0,30,0.832126,-0.71158,0.027643,5.024107,-24.2899,165671072,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,60.0,31,11.100000000000001,3.4000000000000004,0.71158,0.21158,1
145765,2025-05-20,VIXY 250620P59000,1,2025-06-20,2025-05-08,P,59000,8.0,11.9,0,2,0.759421,-0.711617,0.030281,5.023917,-22.17592,166301121,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,59.0,31,9.95,3.9000000000000004,0.711617,0.21161700000000006,1
145765,2025-05-20,VIXY 250620P47000,1,2025-06-20,2025-05-19,P,47000,1.0,1.95,0,71,0.530723,-0.279102,0.042677,4.969827,-15.48837,165457458,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,47.0,31,1.475,0.95,0.279102,0.22089799999999998,1
145765,2025-05-20,VIXY 250620P64000,1,2025-06-20,2025-05-12,P,64000,13.5,16.3,0,7,0.946686,-0.755615,0.022361,4.614098,-25.28341,166301125,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,64.0,31,14.9,2.8000000000000007,0.755615,0.25561500000000004,1
145765,2025-05-20,VIXY 250620P46000,1,2025-06-20,2025-05-20,P,46000,0.75,1.8,1,70,0.55443,-0.241888,0.037954,4.61708,-15.03661,165457457,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,46.0,31,1.275,1.05,0.241888,0.258112,1
145765,2025-05-20,VIXY 250620P65000,1,2025-06-20,2025-05-13,P,65000,14.6,17.2,0,36,0.982363,-0.761437,0.021275,4.552586,-25.87189,165730267,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,65.0,31,15.899999999999999,2.5999999999999996,0.761437,0.26143700000000003,1
145765,2025-05-20,VIXY 250620P62000,1,2025-06-20,2025-05-09,P,62000,11.3,13.9,0,3,0.807176,-0.764794,0.025675,4.517044,-21.11014,166301123,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,62.0,31,12.600000000000001,2.5999999999999996,0.764794,0.264794,1
145765,2025-05-20,VIXY 250620P63000,1,2025-06-20,2025-05-14,P,63000,12.2,14.8,0,2,0.821411,-0.779925,0.024314,4.347988,-20.65311,166301124,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,63.0,31,13.5,2.6000000000000014,0.779925,0.279925,1
145765,2025-05-20,VIXY 250620P66000,1,2025-06-20,2025-04-28,P,66000,14.9,18.0,0,4,0.912432,-0.800736,0.02067,4.094114,-21.55899,168585674,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,66.0,31,16.45,3.0999999999999996,0.800736,0.300736,1
145765,2025-05-20,VIXY 250620P45000,1,2025-06-20,2025-05-16,P,45000,0.4,1.05,0,54,0.484899,-0.1752,0.035866,3.818128,-10.87816,165457456,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,45.0,31,0.7250000000000001,0.65,0.1752,0.3248,1
145765,2025-05-20,VIXY 250620P67000,1,2025-06-20,2025-04-29,P,67000,15.3,19.1,0,1,0.880526,-0.827197,0.019632,3.745879,-18.96035,168585675,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,67.0,31,17.200000000000003,3.8000000000000007,0.827197,0.32719699999999996,1
145765,2025-05-20,VIXY 250620P70000,1,2025-06-20,2025-05-13,P,70000,18.7,21.8,0,159,0.983626,-0.833573,0.017178,3.648982,-20.6282,166301126,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,70.0,31,20.25,3.1000000000000014,0.833573,0.333573,1
145765,2025-05-20,VIXY 250620P68000,1,2025-06-20,,P,68000,16.7,19.5,0,0,0.883403,-0.840582,0.018595,3.54507,-18.00329,168585676,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,68.0,31,18.1,2.8000000000000007,0.840582,0.34058200000000005,1
145765,2025-05-20,VIXY 250620P71000,1,2025-06-20,2025-04-23,P,71000,19.6,22.8,0,7,0.998125,-0.841082,0.016439,3.537466,-20.27321,168585678,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,71.0,31,21.200000000000003,3.1999999999999993,0.841082,0.341082,1
145765,2025-05-20,VIXY 250620P69000,1,2025-06-20,2025-04-25,P,69000,17.9,20.3,0,3,0.912727,-0.84405,0.017749,3.492779,-18.31258,168585677,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,69.0,31,19.1,2.400000000000002,0.84405,0.34404999999999997,1
145765,2025-05-20,VIXY 250620P44000,1,2025-06-20,2025-05-12,P,44000,0.1,0.95,0,10,0.482405,-0.136184,0.030535,3.232288,-9.168883,165457455,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,44.0,31,0.525,0.85,0.136184,0.36381600000000003,1
145765,2025-05-20,VIXY 250620P78000,1,2025-06-20,2025-04-14,P,78000,26.2,29.6,0,1,1.08232,-0.884373,0.012293,2.837981,-17.41825,168585684,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,78.0,31,27.9,3.400000000000002,0.884373,0.38437299999999996,1
145765,2025-05-20,VIXY 250620P72000,1,2025-06-20,2025-04-30,P,72000,20.3,23.2,0,1,0.882484,-0.889094,0.01461,2.752885,-13.79419,168585679,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,72.0,31,21.75,2.8999999999999986,0.889094,0.38909400000000005,1
145765,2025-05-20,VIXY 250620P73000,1,2025-06-20,2025-04-21,P,73000,21.7,23.8,0,1,0.907743,-0.891165,0.014026,2.713153,-13.98007,168585680,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,73.0,31,22.75,2.1000000000000014,0.891165,0.391165,1
145765,2025-05-20,VIXY 250620P75000,1,2025-06-20,2025-05-12,P,75000,22.9,26.6,0,51,0.956717,-0.894895,0.013,2.644879,-14.33108,166301127,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,75.0,31,24.75,3.700000000000003,0.894895,0.394895,1
145765,2025-05-20,VIXY 250620P43000,1,2025-06-20,2025-05-16,P,43000,0.05,0.7,0,9,0.482291,-0.103608,0.025187,2.661972,-7.561367,165457454,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,43.0,31,0.375,0.6499999999999999,0.103608,0.39639199999999997,1
145765,2025-05-20,VIXY 250620P76000,1,2025-06-20,2025-05-08,P,76000,23.6,27.7,0,12,0.940558,-0.908025,0.012046,2.397883,-12.68638,168585682,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,76.0,31,25.65,4.099999999999998,0.908025,0.40802499999999997,1
145765,2025-05-20,VIXY 250620P79000,1,2025-06-20,2025-05-12,P,79000,26.6,30.5,0,5,0.962162,-0.924078,0.010297,2.058516,-11.10349,168585685,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,79.0,31,28.55,3.8999999999999986,0.924078,0.42407799999999995,1
145765,2025-05-20,VIXY 250620P74000,1,2025-06-20,2025-05-13,P,74000,22.1,24.9,0,2,0.827015,-0.924687,0.011868,2.047201,-9.504826,168585681,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,74.0,31,23.5,2.799999999999997,0.924687,0.42468700000000004,1
145765,2025-05-20,VIXY 250620P77000,1,2025-06-20,,P,77000,24.5,28.5,0,0,0.894213,-0.928432,0.010606,1.967211,-9.838987,168585683,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,77.0,31,26.5,4.0,0.928432,0.42843200000000004,1
145765,2025-05-20,VIXY 250620P90000,1,2025-06-20,2025-05-06,P,90000,37.9,41.2,0,9,1.177231,-0.933036,0.007754,1.871254,-12.17129,168524036,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,90.0,31,39.55,3.3000000000000043,0.933036,0.433036,1
145765,2025-05-20,VIXY 250620P80000,1,2025-06-20,2025-05-13,P,80000,27.5,31.4,0,31,0.930573,-0.938279,0.009184,1.753818,-9.023174,167818983,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,80.0,31,29.45,3.8999999999999986,0.938279,0.438279,1
145765,2025-05-20,VIXY 250620P85000,1,2025-06-20,2025-05-02,P,85000,32.6,36.3,0,4,1.028627,-0.94199,0.007985,1.666456,-9.436785,168524035,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,85.0,31,34.45,3.6999999999999957,0.94199,0.44199,1
145765,2025-05-20,VIXY 250620P39000,1,2025-06-20,2025-01-17,P,39000,0.0,0.45,0,13,0.603413,-0.055298,0.012497,1.653634,-5.873147,165457450,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,39.0,31,0.225,0.45,0.055298,0.444702,1
145765,2025-05-20,VIXY 250620P42000,1,2025-06-20,2025-05-20,P,42000,0.05,0.2,2,60,0.407316,-0.047715,0.016464,1.469504,-3.52757,165457453,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,42.0,31,0.125,0.15000000000000002,0.047715,0.452285,1
145765,2025-05-20,VIXY 250620P41000,1,2025-06-20,2025-04-04,P,41000,0.0,0.25,0,5,0.448832,-0.043712,0.013926,1.371522,-3.62253,165457452,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,41.0,31,0.125,0.25,0.043712,0.456288,1
145765,2025-05-20,VIXY 250620P105000,1,2025-06-20,,P,105000,52.7,56.0,0,0,1.282531,-0.962588,0.00484,1.149711,-7.902703,168524034,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,105.0,31,54.35,3.299999999999997,0.962588,0.462588,1
145765,2025-05-20,VIXY 250620P110000,1,2025-06-20,,P,110000,57.6,61.0,0,0,1.3035,-0.970241,0.004153,0.953381,-6.51041,168585671,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,110.0,31,59.3,3.3999999999999986,0.970241,0.470241,1
145765,2025-05-20,VIXY 250620P40000,1,2025-06-20,2025-05-16,P,40000,0.0,0.1,0,29,0.416896,-0.02099,0.008173,0.745953,-1.834711,165457451,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,40.0,31,0.05,0.1,0.02099,0.47901,1
145765,2025-05-20,VIXY 250620P38000,1,2025-06-20,2025-03-03,P,38000,0.0,0.1,0,31,0.492969,-0.017968,0.006057,0.654682,-1.900866,165479814,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,38.0,31,0.05,0.1,0.017968,0.482032,1
145765,2025-05-20,VIXY 250620P95000,1,2025-06-20,2025-04-25,P,95000,42.3,46.1,0,2,0.952782,-0.986496,0.003521,0.485723,-2.211862,168524037,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,95.0,31,44.2,3.8000000000000043,0.986496,0.48649600000000004,1
145765,2025-05-20,VIXY 250620P100000,1,2025-06-20,2025-04-25,P,100000,47.3,51.1,0,2,1.024874,-0.98693,0.003303,0.474715,-2.337722,168524033,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,100.0,31,49.2,3.8000000000000043,0.98693,0.48693,1
145765,2025-05-20,VIXY 250620P37000,1,2025-06-20,2025-04-22,P,37000,0.0,0.05,0,5,0.482183,-0.009866,0.003692,0.391528,-1.10857,165479813,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,37.0,31,0.025,0.05,0.009866,0.490134,1
145765,2025-05-20,VIXY 250620P36000,1,2025-06-20,2025-03-21,P,36000,0.0,0.05,0,2,0.519089,-0.009203,0.003227,0.368444,-1.123029,165479812,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,36.0,31,0.025,0.05,0.009203,0.490797,1
145765,2025-05-20,VIXY 250620P35000,1,2025-06-20,2025-04-29,P,35000,0.0,0.05,0,16,0.556843,-0.008611,0.002838,0.347425,-1.136557,165479811,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,35.0,31,0.025,0.05,0.008611,0.491389,1
145765,2025-05-20,VIXY 250620P30000,1,2025-06-20,2025-05-05,P,30000,0.0,0.05,0,12,0.76094,-0.006382,0.001596,0.265933,-1.192943,165671071,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,30.0,31,0.025,0.05,0.006382,0.493618,1
145765,2025-05-20,VIXY 250620P25000,1,2025-06-20,2025-04-10,P,25000,0.0,0.05,0,50,0.999346,-0.004884,0.000958,0.21013,-1.235471,165671070,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,25.0,31,0.025,0.05,0.004884,0.495116,1
145765,2025-05-21,VIXY 250620C56000,1,2025-06-20,2025-05-21,C,56000,3.7,5.0,28,95,0.830106,0.490213,0.030813,6.178113,-30.09952,166301108,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,56.0,30,4.35,1.2999999999999998,0.490213,0.00978699999999999,0
145765,2025-05-21,VIXY 250620C55000,1,2025-06-20,2025-05-21,C,55000,3.9,5.0,70,96,0.779379,0.515947,0.03282,6.172672,-28.12381,165479810,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,55.0,30,4.45,1.1,0.515947,0.015947000000000044,0
145765,2025-05-21,VIXY 250620C57000,1,2025-06-20,2025-05-21,C,57000,3.2,4.6,4,24,0.819325,0.458931,0.031058,6.150626,-29.62153,166301109,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,57.0,30,3.9,1.3999999999999995,0.458931,0.04106900000000002,0
145765,2025-05-21,VIXY 250620C54000,1,2025-06-20,2025-05-21,C,54000,4.4,6.4,36,62,0.861821,0.552535,0.029437,6.120286,-30.84967,165479809,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,54.0,30,5.4,2.0,0.552535,0.052535,0
145765,2025-05-21,VIXY 250620C58000,1,2025-06-20,2025-05-21,C,58000,3.1,4.5,18,17,0.861197,0.437568,0.029333,6.109921,-31.01082,166301110,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,58.0,30,3.8,1.4,0.437568,0.06243199999999999,0
145765,2025-05-21,VIXY 250620C53000,1,2025-06-20,2025-05-21,C,53000,4.4,7.2,11,18,0.850086,0.582116,0.029482,6.037847,-29.94094,165479808,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,53.0,30,5.800000000000001,2.8,0.582116,0.08211599999999997,0
145765,2025-05-21,VIXY 250620C59000,1,2025-06-20,2025-05-21,C,59000,3.2,4.1,6,9,0.891283,0.416679,0.028062,6.04954,-31.85513,166301111,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,59.0,30,3.65,0.8999999999999995,0.416679,0.08332099999999998,0
145765,2025-05-21,VIXY 250620C61000,1,2025-06-20,2025-05-21,C,61000,2.35,5.1,1,7,1.00511,0.392775,0.024504,5.962886,-35.54182,166301112,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,61.0,30,3.7249999999999996,2.7499999999999996,0.392775,0.10722500000000001,0
145765,2025-05-21,VIXY 250620C60000,1,2025-06-20,2025-05-21,C,60000,2.75,3.9,154,53,0.888741,0.390682,0.027682,5.952826,-31.29527,165671069,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,60.0,30,3.325,1.15,0.390682,0.10931800000000003,0
145765,2025-05-21,VIXY 250620C52000,1,2025-06-20,2025-05-21,C,52000,5.1,6.0,38,16,0.722576,0.617114,0.033975,5.895258,-24.60972,165479807,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,52.0,30,5.55,0.9000000000000004,0.617114,0.11711400000000005,0
145765,2025-05-21,VIXY 250620C62000,1,2025-06-20,2025-05-08,C,62000,2.2,4.8,0,2,1.014377,0.373397,0.023916,5.877915,-35.37785,166301113,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,62.0,30,3.5,2.5999999999999996,0.373397,0.12660300000000002,0
145765,2025-05-21,VIXY 250620C51000,1,2025-06-20,2025-05-21,C,51000,5.3,6.8,312,130,0.712593,0.653451,0.033361,5.693712,-23.3293,165479806,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,51.0,30,6.05,1.5,0.653451,0.153451,0
145765,2025-05-21,VIXY 250620C64000,1,2025-06-20,2025-05-16,C,64000,2.05,3.9,0,1,1.011074,0.332076,0.023007,5.635244,-33.88274,166301115,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,64.0,30,2.9749999999999996,1.85,0.332076,0.16792400000000002,0
145765,2025-05-21,VIXY 250620C63000,1,2025-06-20,2025-05-19,C,63000,1.0,4.3,0,6,0.910931,0.325909,0.025351,5.592872,-30.24234,166301114,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,63.0,30,2.65,3.3,0.325909,0.174091,0
145765,2025-05-21,VIXY 250620C65000,1,2025-06-20,2025-05-21,C,65000,1.9,3.6,10,85,1.011491,0.31304,0.022443,5.501466,-33.11047,165730266,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,65.0,30,2.75,1.7000000000000002,0.31304,0.18696000000000002,0
145765,2025-05-21,VIXY 250620C50000,1,2025-06-20,2025-05-21,C,50000,6.0,7.0,70,68,0.685539,0.692901,0.033095,5.413526,-21.17471,165479805,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,50.0,30,6.5,1.0,0.692901,0.192901,0
145765,2025-05-21,VIXY 250620C49000,1,2025-06-20,2025-05-20,C,49000,5.8,9.0,0,21,0.735549,0.718734,0.029629,5.189942,-21.78225,165457449,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,49.0,30,7.4,3.2,0.718734,0.21873399999999998,0
145765,2025-05-21,VIXY 250620C68000,1,2025-06-20,2025-05-12,C,68000,0.8,4.0,0,7,1.058783,0.273947,0.020156,5.168267,-32.6693,168585661,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,68.0,30,2.4,3.2,0.273947,0.226053,0
145765,2025-05-21,VIXY 250620C67000,1,2025-06-20,2025-05-12,C,67000,0.55,3.8,0,9,0.979225,0.267547,0.021541,5.107684,-29.82763,168585660,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,67.0,30,2.175,3.25,0.267547,0.23245300000000002,0
145765,2025-05-21,VIXY 250620C66000,1,2025-06-20,2025-05-21,C,66000,1.2,2.9,1,16,0.918242,0.266956,0.022948,5.101974,-27.90625,168585659,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,66.0,30,2.05,1.7,0.266956,0.23304399999999997,0
145765,2025-05-21,VIXY 250620C69000,1,2025-06-20,2025-05-16,C,69000,0.8,3.9,0,11,1.08392,0.26537,0.019376,5.085252,-32.94085,168585662,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,69.0,30,2.35,3.0999999999999996,0.26537,0.23463,0
145765,2025-05-21,VIXY 250620C71000,1,2025-06-20,2025-05-19,C,71000,0.45,3.7,0,1,1.094653,0.239274,0.018167,4.824403,-31.53934,168585663,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,71.0,30,2.075,3.25,0.239274,0.260726,0
145765,2025-05-21,VIXY 250620C73000,1,2025-06-20,2025-05-12,C,73000,0.6,3.6,0,16,1.16216,0.231982,0.016822,4.743343,-32.95881,168585665,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,73.0,30,2.1,3.0,0.231982,0.268018,0
145765,2025-05-21,VIXY 250620C70000,1,2025-06-20,2025-05-20,C,70000,1.5,2.15,0,88,1.010121,0.228504,0.019195,4.703362,-28.34805,166301116,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,70.0,30,1.825,0.6499999999999999,0.228504,0.27149599999999996,0
145765,2025-05-21,VIXY 250620C74000,1,2025-06-20,2025-05-16,C,74000,0.75,3.1,0,60,1.154401,0.217546,0.016331,4.570709,-31.58457,168585666,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,74.0,30,1.925,2.35,0.217546,0.282454,0
145765,2025-05-21,VIXY 250620C72000,1,2025-06-20,,C,72000,0.35,2.85,0,0,1.022808,0.204125,0.01776,4.402955,-26.92521,168585664,1,0,100,0,,,,,74347Y73,VIXY,,0,32,,%,,PROSHARES TRUST,,A,,72.0,30,1.6,2.5,0.204125,0.295875,0
